Node_ID,Weight
5601,2.28E-05
64914,0.00011998
52796,1.51E-05
87913,7.79E-05
91637,6.43E-05
90474,1.81E-05
93311,2.92E-05
484,5.93E-05
117655,6.98E-06
72512,1.20E-05
94999,1.57E-05
83641,3.89E-05
120379,3.29E-05
74511,1.36E-05
115806,4.24E-05
77403,2.63E-05
83049,2.19E-05
121079,1.41E-05
97473,4.32E-05
95228,9.71E-06
103903,2.37E-05
70945,2.29E-05
86747,3.35E-05
40877,3.97E-05
105537,2.51E-05
73259,1.29E-05
92515,1.71E-05
122843,1.43E-05
68434,2.60E-05
113306,1.20E-05
66415,2.45E-05
63083,1.07E-05
104638,2.25E-05
85620,7.43E-06
76093,5.60E-05
103323,1.54E-05
101789,6.82E-05
87162,1.13E-05
71759,1.46E-05
78851,4.69E-05
3619,9.47E-05
102417,1.36E-05
85715,6.20E-05
123159,4.12E-05
56803,5.10E-05
47265,1.52E-05
114699,0.000135973
110707,4.16E-05
12689,5.81E-05
63843,1.67E-05
50847,1.89E-05
77835,9.96E-06
112002,1.57E-05
91985,1.53E-05
122257,1.49E-05
108591,5.85E-05
71173,2.04E-05
112118,2.40E-05
104789,1.13E-05
94019,1.57E-05
106023,1.96E-05
103087,1.47E-05
59383,5.24E-05
80171,2.12E-05
99558,1.21E-05
11450,6.69E-05
79682,1.99E-05
104450,9.35E-06
115287,2.13E-05
113789,3.59E-05
65877,3.68E-05
68895,2.48E-05
61298,3.45E-05
85135,3.66E-05
123041,3.64E-05
87106,1.38E-05
94518,1.58E-05
91880,1.29E-05
70889,3.98E-05
124086,1.71E-05
5195,6.96E-05
54333,3.54E-05
91977,5.17E-05
86480,2.87E-05
60774,9.14E-06
118352,1.02E-05
107324,3.34E-05
107738,1.31E-05
102275,1.66E-05
95164,5.82E-05
102880,5.91E-05
78290,2.00E-05
86261,2.50E-05
118244,8.47E-05
99474,6.26E-05
98300,5.15E-05
69975,9.34E-05
84804,1.51E-05
72741,3.18E-05
113834,2.44E-05
64327,2.68E-05
72190,2.14E-05
94995,1.75E-05
84171,2.67E-05
795,1.30E-05
102977,1.18E-05
52636,2.44E-05
98866,1.85E-05
84970,2.63E-05
99141,1.97E-05
105505,1.21E-05
69774,2.12E-05
52457,2.45E-05
2035,8.90E-06
86498,7.64E-05
115435,7.87E-05
113953,3.22E-05
80288,1.23E-05
7590,8.01E-05
93690,3.23E-05
112316,1.71E-05
122531,1.25E-05
65147,6.16E-05
9927,0.000244751
63724,1.70E-05
111186,8.75E-05
71753,2.49E-05
77036,1.44E-05
93973,2.55E-05
46310,8.53E-05
72024,2.37E-05
101479,2.46E-05
114123,1.31E-05
52680,2.89E-05
58798,1.81E-05
85819,2.66E-05
73243,8.75E-06
88991,1.79E-05
23512,9.90E-05
77857,3.40E-05
74230,6.08E-05
5611,5.16E-06
52073,2.50E-05
23912,2.40E-05
82317,2.24E-05
99211,1.69E-05
6718,9.95E-05
92824,1.75E-05
112678,1.11E-05
116503,1.44E-05
107649,2.67E-05
12543,3.48E-05
108790,1.47E-05
66195,5.55E-05
5880,2.74E-05
8186,4.98E-05
54914,1.55E-05
69458,3.64E-05
73470,4.12E-05
84570,1.71E-05
38432,2.50E-05
81751,1.66E-05
121480,2.31E-05
49154,2.24E-05
89975,8.60E-06
86147,1.42E-05
8182,3.93E-05
122217,2.41E-05
78186,1.22E-05
119886,3.44E-05
64479,5.22E-05
119082,9.16E-05
49824,0.000104072
11133,7.14E-06
120363,4.29E-05
4742,1.50E-05
59454,1.57E-05
74228,1.29E-05
59628,8.97E-06
12437,5.89E-05
49456,2.14E-05
73233,2.08E-05
93560,1.36E-05
112092,4.40E-05
120215,1.62E-05
106233,8.69E-05
54716,2.79E-05
64557,4.61E-05
123800,3.24E-05
835,7.89E-05
105405,2.59E-05
55996,2.38E-05
125204,1.54E-05
111110,6.51E-05
113707,2.05E-05
82755,1.66E-05
89435,1.31E-05
80711,5.08E-05
122403,2.09E-05
83033,8.66E-05
54922,1.40E-05
68841,3.20E-05
30078,1.27E-05
80334,3.29E-05
100202,2.66E-05
68796,2.00E-05
8188,6.17E-05
76325,4.33E-05
8102,0.000149245
11554,2.65E-05
98209,0.000131236
48367,1.77E-05
12677,0.000102814
85849,1.45E-05
83249,1.36E-05
100772,1.09E-05
116067,3.22E-05
99229,3.55E-05
79176,2.70E-05
111455,3.29E-05
66109,2.75E-05
80486,1.65E-05
34301,1.95E-05
88153,2.15E-05
103203,1.26E-05
89782,3.75E-05
99608,1.07E-05
109430,2.25E-05
96814,1.75E-05
66936,1.57E-05
61104,4.74E-05
57349,4.64E-05
12017,6.25E-05
107058,3.65E-05
60940,4.35E-05
91665,0.000104055
88116,1.76E-05
114902,1.15E-05
11641,5.68E-05
122253,3.86E-05
10818,1.52E-05
12985,7.14E-05
99786,9.78E-05
58398,0.000120935
47273,4.49E-05
64922,9.12E-05
63656,0.00018423
2174,0.000124829
91794,4.51E-05
92199,4.57E-05
62229,4.61E-05
106820,2.19E-05
86980,3.07E-05
72349,1.07E-05
62797,3.27E-05
17185,1.86E-05
6153,5.16E-06
101930,4.44E-05
69390,7.89E-06
58368,3.61E-05
85925,6.91E-05
7131,1.56E-05
80705,9.31E-05
70687,8.57E-06
87839,1.53E-05
92411,3.85E-05
98923,4.25E-05
73343,3.10E-05
6000,3.53E-05
59906,2.73E-05
77487,6.72E-05
119001,2.34E-05
88145,2.31E-05
107499,0.000103628
12802,0.000124892
90318,2.53E-05
87758,8.22E-05
68578,3.29E-05
55260,2.00E-05
98542,5.21E-05
75598,5.91E-05
3483,2.46E-05
116579,3.16E-05
111717,1.31E-05
74757,1.10E-05
48686,2.15E-05
99308,1.96E-05
62670,1.58E-05
94926,4.39E-05
61820,2.07E-05
118543,0.00012213
100737,3.79E-05
58414,2.59E-05
125908,4.38E-05
90013,1.38E-05
88277,1.81E-05
3048,3.53E-05
124954,1.76E-05
56368,5.03E-05
50337,2.14E-05
87273,2.45E-05
55484,1.39E-05
93357,2.11E-05
57032,1.22E-05
107756,3.38E-05
62939,1.71E-05
59606,4.00E-05
56707,2.62E-05
992,8.83E-05
81702,2.41E-05
73395,2.54E-05
79722,1.13E-05
96758,2.15E-05
49550,1.91E-05
64924,2.43E-05
50511,0.000445903
1394,2.71E-05
84554,1.24E-05
90667,1.81E-05
113089,9.48E-06
70470,1.97E-05
109366,2.82E-05
72078,7.80E-06
83148,3.43E-05
115906,1.78E-05
96804,2.16E-05
54509,2.51E-05
2868,1.00E-05
46074,2.10E-05
45218,3.31E-05
104398,1.45E-05
48635,2.84E-05
67934,5.41E-05
72297,1.12E-05
52626,9.62E-05
114424,1.45E-05
94638,1.53E-05
41267,5.11E-05
103117,3.81E-05
60930,2.37E-05
67780,1.68E-05
71996,1.11E-05
91416,0.000238371
125058,2.62E-05
87217,3.05E-05
93256,1.63E-05
94716,3.26E-05
64856,3.85E-05
115433,8.64E-06
4568,7.96E-05
10506,3.52E-05
80602,1.76E-05
116318,3.36E-05
51417,3.41E-05
57922,1.57E-05
42618,2.68E-05
112266,3.29E-05
75803,1.58E-05
58951,2.11E-05
67736,6.12E-05
106400,1.19E-05
50252,1.51E-05
50307,1.45E-05
123766,6.58E-05
77843,2.50E-05
105570,2.19E-05
89842,1.88E-05
47828,1.74E-05
81388,1.74E-05
82394,9.07E-06
87587,3.55E-05
96574,3.65E-05
104661,1.27E-05
91902,9.85E-05
84094,2.02E-05
65350,4.42E-05
56213,1.78E-05
71486,3.83E-05
90683,1.52E-05
73305,1.75E-05
10982,1.09E-05
81143,4.28E-05
8713,5.16E-06
70725,2.11E-05
10647,6.94E-06
63230,2.70E-05
81516,1.65E-05
54601,1.66E-05
117048,1.18E-05
63353,1.01E-05
5986,4.10E-05
107037,2.30E-05
92205,2.70E-05
113465,1.90E-05
86243,1.30E-05
118807,2.06E-05
100742,2.03E-05
101444,2.10E-05
110411,1.70E-05
56675,1.46E-05
91264,1.24E-05
120690,1.80E-05
59934,8.32E-06
95598,2.24E-05
111102,3.60E-05
67137,4.19E-05
84292,2.36E-05
8839,3.44E-05
53756,2.16E-05
103379,5.04E-05
52784,1.18E-05
85875,1.91E-05
70913,1.56E-05
5727,8.88E-05
53545,5.35E-05
89219,1.21E-05
11580,3.88E-05
115307,8.56E-06
125040,2.56E-05
57540,3.75E-05
86228,1.17E-05
70463,1.03E-05
96652,1.99E-05
83834,1.72E-05
118491,0.000106696
102381,2.70E-05
80189,6.69E-05
3289,3.44E-05
10425,3.61E-05
113666,2.12E-05
64659,4.76E-05
52876,1.67E-05
96486,1.30E-05
79147,2.82E-05
94203,1.92E-05
8450,5.16E-06
9412,1.68E-05
9338,9.35E-05
64279,1.09E-05
60920,2.37E-05
87348,3.59E-05
98199,1.97E-05
51389,1.48E-05
64092,0.000184776
51883,1.91E-05
95857,2.76E-05
9046,5.16E-06
124216,2.18E-05
51201,3.79E-05
107736,3.40E-05
82508,1.74E-05
79246,9.44E-06
126133,1.78E-05
72220,2.09E-05
78276,1.30E-05
55224,7.15E-06
13011,2.27E-05
12613,4.36E-05
57832,3.05E-05
70991,2.01E-05
81346,3.56E-05
87893,1.97E-05
82666,1.39E-05
49706,1.62E-05
49780,1.35E-05
90009,3.17E-05
60506,9.03E-06
124520,3.02E-05
79530,0.000175034
11291,0.000159658
4891,2.01E-05
102743,3.36E-05
59326,6.65E-05
52481,1.31E-05
104262,3.21E-05
125827,4.62E-05
101262,1.59E-05
97940,2.18E-05
70983,1.86E-05
121744,4.40E-05
78040,1.19E-05
13375,2.08E-05
93530,1.84E-05
120854,3.09E-05
115900,3.15E-05
114324,8.58E-06
56967,1.65E-05
82116,6.27E-05
60198,5.40E-05
55839,3.79E-05
115494,1.34E-05
94312,1.79E-05
8895,5.16E-06
11977,6.10E-05
62516,7.51E-05
76367,3.19E-05
51647,3.43E-05
2023,8.11E-05
96478,1.66E-05
92705,4.40E-05
99059,1.58E-05
95458,2.46E-05
116055,1.99E-05
61431,2.80E-05
97324,8.83E-05
106312,1.14E-05
114041,3.00E-05
112287,1.58E-05
85165,1.43E-05
80747,1.08E-05
11000,3.44E-05
73605,1.77E-05
117217,2.40E-05
69748,2.54E-05
99015,5.30E-05
56217,1.10E-05
58660,2.99E-05
99346,3.09E-05
88281,3.27E-05
120938,2.21E-05
73408,2.29E-05
57040,5.28E-05
71769,3.23E-05
74410,5.15E-05
118976,5.09E-05
87499,1.57E-05
64384,3.06E-05
69388,8.69E-05
121153,1.82E-05
57353,3.28E-05
92427,1.34E-05
125912,1.43E-05
118882,3.08E-05
11094,8.86E-05
93465,1.74E-05
72610,1.05E-05
79915,2.00E-05
68666,1.72E-05
56758,0.000208023
102953,1.27E-05
110123,2.47E-05
82884,4.24E-05
54035,4.06E-05
83869,6.19E-05
102577,8.93E-06
91720,1.96E-05
6065,9.41E-06
96612,4.37E-05
64585,4.80E-05
48251,2.06E-05
50417,1.40E-05
109822,4.30E-05
114890,3.36E-05
119401,2.19E-05
89898,4.54E-05
82591,3.54E-05
111013,1.58E-05
54371,8.10E-05
57030,3.26E-05
106039,1.34E-05
60144,1.80E-05
107906,2.33E-05
84140,1.05E-05
48147,1.99E-05
7574,5.16E-06
107062,1.60E-05
2804,9.20E-05
107459,3.28E-05
107744,3.84E-05
99201,1.69E-05
327,8.82E-06
83938,8.96E-06
89127,1.74E-05
63061,3.90E-05
100890,8.97E-06
80678,2.25E-05
98894,0.000247644
8590,7.69E-05
50134,8.43E-05
124300,1.10E-05
47412,2.11E-05
79301,1.84E-05
11100,5.51E-05
123840,1.61E-05
89139,1.29E-05
125681,2.40E-05
114922,0.000215057
120856,9.19E-06
119993,1.64E-05
82494,2.12E-05
118328,3.29E-05
104240,2.02E-05
3337,8.40E-06
64838,5.04E-05
99696,1.36E-05
75146,1.91E-05
59830,1.12E-05
93293,6.17E-05
70818,9.44E-06
11740,8.43E-05
74436,4.18E-05
83122,8.56E-06
59182,1.28E-05
74777,3.52E-05
56767,0.000102676
83186,1.73E-05
78224,4.70E-05
76337,1.15E-05
111273,2.42E-05
112397,2.56E-05
91966,5.26E-05
48668,1.88E-05
60842,1.52E-05
99104,5.14E-05
88938,8.94E-05
90560,1.67E-05
714,1.50E-05
95853,2.12E-05
102034,1.23E-05
8822,0.000136918
62755,1.98E-05
54085,1.97E-05
102379,1.36E-05
53519,2.64E-05
74505,1.61E-05
88594,1.65E-05
52920,3.16E-05
106640,5.62E-05
49918,2.36E-05
31214,2.66E-05
125074,1.54E-05
60948,2.47E-05
94343,1.42E-05
71577,3.82E-05
7255,5.16E-06
63210,5.93E-05
87519,1.55E-05
79269,2.96E-05
114248,5.09E-05
76666,3.76E-05
59500,1.33E-05
91013,2.60E-05
69558,8.22E-06
112785,1.50E-05
112344,3.52E-05
53130,3.51E-05
303,1.85E-05
107041,3.34E-05
103840,4.25E-05
57746,1.67E-05
42533,1.86E-05
64719,2.17E-05
101898,2.39E-05
84509,4.24E-05
120670,2.63E-05
63355,0.000121409
115118,2.74E-05
87531,5.04E-05
9718,6.23E-05
61655,3.68E-05
6824,5.16E-06
110780,2.10E-05
3632,6.98E-05
75855,3.36E-05
48732,1.19E-05
3263,0.00018416
84936,1.41E-05
89824,1.97E-05
59980,1.49E-05
5597,1.52E-05
97868,2.60E-05
109513,3.87E-05
123286,9.07E-06
80897,4.74E-05
47770,1.70E-05
125942,3.00E-05
97747,1.47E-05
102778,2.76E-05
106935,7.88E-06
56238,2.89E-05
90462,4.36E-05
119367,1.72E-05
124532,4.34E-05
121040,3.46E-05
57696,4.62E-05
83039,2.83E-05
82830,2.06E-05
126099,2.80E-05
99100,1.49E-05
66888,3.74E-05
91040,2.98E-05
65983,4.46E-05
109874,2.87E-05
82080,6.35E-05
121478,7.34E-06
55311,2.67E-05
118420,3.13E-05
89371,3.17E-05
116480,0.000886353
82525,4.31E-05
104869,1.23E-05
114538,1.58E-05
6667,3.44E-05
84664,2.09E-05
80156,1.48E-05
113668,3.73E-05
83715,4.23E-05
96972,3.33E-05
87601,6.77E-05
54507,3.20E-05
117151,2.95E-05
99314,2.60E-05
122658,3.59E-05
47992,2.07E-05
93199,1.05E-05
48233,3.44E-05
121962,7.55E-06
10814,5.39E-05
93952,1.33E-05
89285,1.27E-05
73896,4.33E-05
85841,3.11E-05
110360,4.68E-05
7147,5.16E-06
120427,3.18E-05
102399,2.39E-05
52531,2.52E-05
65903,6.36E-05
72178,1.65E-05
61086,1.38E-05
76636,4.27E-05
121111,1.43E-05
122341,1.29E-05
113039,0.000164762
1658,1.89E-05
81226,6.02E-05
112816,1.90E-05
120178,3.78E-05
109083,5.41E-05
89062,1.90E-05
106832,3.90E-05
98117,4.69E-05
126067,6.63E-05
86604,5.09E-05
123633,1.81E-05
120848,1.01E-05
89488,4.48E-05
101912,4.31E-05
109792,1.64E-05
57165,3.13E-05
81596,2.56E-05
52748,2.18E-05
93095,5.00E-05
81560,1.34E-05
68170,3.53E-05
68273,7.88E-06
59484,3.22E-05
120300,1.60E-05
90562,1.25E-05
65775,4.36E-05
115830,2.48E-05
98909,4.07E-05
72797,5.96E-05
60496,9.03E-06
114262,2.31E-05
8495,8.04E-05
62311,2.17E-05
80398,3.21E-05
117182,4.03E-05
99069,2.06E-05
100176,1.72E-05
107764,0.000150926
108414,3.14E-05
99572,1.27E-05
6370,6.42E-05
68160,1.65E-05
95962,1.79E-05
85574,2.61E-05
101454,2.29E-05
3928,5.35E-05
6879,4.40E-05
75973,1.47E-05
82234,3.39E-05
101342,1.79E-05
105731,1.59E-05
104823,1.49E-05
111378,1.62E-05
86851,1.44E-05
113572,3.36E-05
72335,7.34E-05
107674,1.17E-05
91950,0.000112681
77030,1.39E-05
95420,1.14E-05
88817,2.13E-05
9014,1.17E-05
123470,2.98E-05
50060,2.46E-05
91824,4.22E-05
50525,4.37E-05
46857,1.86E-05
70963,2.86E-05
87379,2.32E-05
89959,1.50E-05
88807,3.98E-05
101099,3.39E-05
123740,1.49E-05
106745,6.62E-05
11307,1.06E-05
112096,8.08E-05
103513,1.22E-05
10802,2.08E-05
111222,2.77E-05
50367,1.29E-05
72567,2.62E-05
49984,1.96E-05
106580,2.18E-05
70795,1.14E-05
122672,2.70E-05
8855,5.16E-06
61269,3.84E-05
80870,2.34E-05
124944,1.19E-05
93546,1.98E-05
6551,5.16E-06
60044,3.04E-05
12533,3.56E-05
59998,1.57E-05
99470,1.90E-05
52111,8.77E-05
106366,9.00E-06
116234,2.60E-05
106903,5.02E-05
52077,3.08E-05
118009,8.26E-06
10409,0.000116297
66181,1.26E-05
103072,8.34E-05
53451,3.32E-05
122975,4.33E-05
112391,3.71E-05
67109,3.25E-05
93991,1.35E-05
77235,1.85E-05
88352,3.23E-05
111955,3.62E-05
69738,1.71E-05
73800,4.02E-05
118204,8.65E-06
59242,2.61E-05
10084,7.73E-06
120296,4.03E-05
114989,4.05E-05
87279,6.96E-05
100053,1.68E-05
100025,1.84E-05
201,7.42E-05
113554,1.84E-05
117630,4.26E-05
69020,1.98E-05
72965,2.07E-05
92804,1.63E-05
6118,1.04E-05
1648,5.16E-06
111728,2.17E-05
93440,1.71E-05
122094,1.32E-05
98584,1.59E-05
98941,3.87E-05
98858,1.25E-05
55663,3.58E-05
115046,1.32E-05
101485,3.57E-05
124552,2.38E-05
104218,1.60E-05
119218,4.60E-05
5219,2.39E-05
82950,2.19E-05
50503,2.47E-05
6187,5.21E-05
81915,1.37E-05
106698,2.74E-05
98353,1.69E-05
70638,1.76E-05
106737,4.31E-05
121944,1.89E-05
71781,2.28E-05
112201,2.97E-05
12196,2.87E-05
105879,2.38E-05
71472,2.53E-05
4837,5.16E-06
2880,7.47E-05
52267,5.43E-05
10542,5.16E-06
57248,6.02E-05
101601,9.04E-06
51794,3.69E-05
52125,1.94E-05
112166,3.65E-05
122853,8.46E-06
70304,6.42E-05
79855,1.86E-05
59960,1.14E-05
48867,3.91E-05
96496,6.12E-05
78791,3.85E-05
101036,2.30E-05
108278,1.12E-05
81943,1.14E-05
64271,1.27E-05
52421,2.06E-05
80578,3.01E-05
104272,5.04E-05
69794,1.26E-05
98382,1.40E-05
96740,1.07E-05
108004,1.31E-05
80406,2.73E-05
8201,8.18E-05
38056,1.81E-05
55105,7.47E-05
95562,1.56E-05
3242,2.24E-05
124639,1.49E-05
95680,3.55E-05
111870,1.57E-05
54513,5.11E-05
83795,1.89E-05
3724,1.06E-05
109053,1.75E-05
84890,1.72E-05
65656,7.12E-05
79714,2.00E-05
81870,1.97E-05
55496,1.13E-05
123506,3.69E-05
117300,3.10E-05
60249,1.67E-05
55572,4.42E-05
71031,5.29E-05
92242,1.79E-05
81163,3.75E-05
70161,0.000218381
67840,1.68E-05
87303,3.49E-05
89967,3.78E-05
75528,1.15E-05
78104,3.47E-05
18772,5.51E-05
118579,9.53E-06
84641,7.62E-05
68031,1.05E-05
89227,2.77E-05
88513,6.83E-05
4459,3.75E-05
115104,1.82E-05
8092,3.91E-05
83354,3.30E-05
70220,9.81E-05
88380,1.39E-05
51183,9.22E-06
67183,1.83E-05
126478,1.65E-05
89336,1.18E-05
87885,1.23E-05
46734,4.08E-05
101545,1.22E-05
94698,5.01E-05
63706,6.15E-05
90357,1.95E-05
104016,1.40E-05
68352,1.89E-05
99858,1.47E-05
89481,4.38E-05
83596,3.03E-05
89999,1.09E-05
50076,9.33E-05
71814,0.000135508
89703,1.79E-05
64569,1.73E-05
50663,3.49E-05
111646,1.82E-05
71369,1.84E-05
8317,6.85E-05
69914,1.06E-05
70519,2.00E-05
94660,2.02E-05
107471,3.98E-05
80454,2.83E-05
6560,5.16E-06
97340,2.95E-05
54279,1.62E-05
88831,1.43E-05
88535,1.65E-05
94367,2.78E-05
102882,1.63E-05
119715,1.87E-05
116638,1.19E-05
88503,2.61E-05
125875,3.20E-05
117358,4.67E-05
113529,1.89E-05
108623,1.19E-05
80528,1.87E-05
95422,8.97E-06
122969,3.25E-05
109133,1.70E-05
50018,2.15E-05
125377,2.50E-05
91750,4.06E-05
115741,3.87E-05
57462,4.63E-05
94097,1.56E-05
55374,3.79E-05
61010,1.30E-05
15019,8.05E-06
101805,1.31E-05
78202,2.18E-05
98672,2.73E-05
79189,2.00E-05
89451,2.12E-05
106245,9.68E-06
82870,2.87E-05
12633,3.42E-05
114092,4.27E-05
120788,3.96E-05
74451,4.40E-05
89036,2.25E-05
12306,2.94E-05
99566,3.92E-05
72589,1.49E-05
116729,2.65E-05
96168,2.10E-05
110503,1.04E-05
78576,1.85E-05
81284,1.74E-05
54912,2.29E-05
97483,3.12E-05
20305,2.61E-05
4258,4.52E-05
54247,3.13E-05
103307,3.35E-05
106782,5.46E-05
91512,1.66E-05
103968,5.27E-05
105793,4.07E-05
82733,3.95E-05
58594,1.42E-05
74785,1.29E-05
54166,1.18E-05
83584,3.56E-05
110101,3.77E-05
89399,2.40E-05
125833,1.48E-05
74140,3.16E-05
112274,2.39E-05
49826,1.90E-05
92836,3.24E-05
77713,1.17E-05
122290,5.94E-05
83451,1.77E-05
119435,8.88E-05
3699,4.02E-05
83530,4.13E-05
98481,1.45E-05
103113,5.25E-05
120622,1.88E-05
12451,1.50E-05
24608,1.57E-05
86519,2.02E-05
121410,1.93E-05
120411,2.41E-05
60958,1.07E-05
80558,2.04E-05
96118,2.19E-05
61402,0.000226256
125354,4.25E-05
104970,4.09E-05
112462,1.54E-05
1406,9.96E-06
87705,3.37E-05
72200,2.21E-05
116418,2.39E-05
87621,3.08E-05
77847,3.95E-05
124663,5.36E-05
5288,5.16E-06
107027,3.39E-05
102109,1.99E-05
62769,1.18E-05
117524,1.21E-05
65137,2.32E-05
89308,2.72E-05
60000,2.55E-05
74260,1.99E-05
100746,2.33E-05
101114,1.89E-05
56563,1.89E-05
60868,9.10E-05
103197,1.51E-05
83423,6.64E-05
45880,1.33E-05
84517,2.71E-05
4348,1.33E-05
61324,1.48E-05
92011,1.23E-05
113483,4.88E-05
105129,1.81E-05
66637,1.30E-05
115155,7.45E-06
108149,1.56E-05
83528,1.84E-05
93430,2.58E-05
119191,1.02E-05
63767,1.73E-05
55074,6.74E-05
85292,1.61E-05
94393,2.82E-05
95495,1.62E-05
5292,8.56E-05
78921,1.77E-05
109185,1.68E-05
5659,0.000120592
114244,3.50E-05
124440,1.43E-05
125594,2.24E-05
97799,2.20E-05
115205,6.41E-05
10988,7.65E-06
75931,3.86E-05
11857,4.37E-05
2556,3.59E-05
78580,1.84E-05
4887,8.64E-05
102018,1.95E-05
56322,4.19E-05
27696,1.43E-05
106210,2.89E-05
126537,3.10E-05
54950,2.58E-05
65606,1.13E-05
100943,1.42E-05
74509,9.94E-06
55685,4.87E-05
80033,2.39E-05
65849,3.43E-05
93503,2.61E-05
94983,4.19E-05
57070,1.76E-05
90630,1.24E-05
88910,1.31E-05
107208,1.09E-05
104759,9.33E-06
69708,1.09E-05
72420,1.08E-05
79613,1.44E-05
66437,1.82E-05
75286,4.60E-05
10623,0.000102316
12027,0.000119279
110143,1.20E-05
10671,5.21E-05
102445,4.95E-05
60650,3.28E-05
113981,1.25E-05
100047,2.98E-05
51788,3.94E-05
125747,1.45E-05
11542,5.73E-05
82622,1.87E-05
90917,1.70E-05
74753,7.95E-06
118813,2.57E-05
111906,7.49E-05
101452,1.80E-05
71680,1.71E-05
10826,4.45E-05
103250,3.05E-05
121460,1.32E-05
6533,1.03E-05
111626,1.80E-05
123670,2.58E-05
111876,7.14E-05
98089,2.68E-05
68259,1.83E-05
69808,1.36E-05
584,1.36E-05
50495,5.51E-05
108689,2.18E-05
126223,3.29E-05
64078,6.34E-05
88300,2.47E-05
103081,2.99E-05
90992,1.36E-05
106499,3.40E-05
8522,8.38E-05
114947,4.44E-05
65059,1.29E-05
93373,1.48E-05
96370,4.56E-05
96580,2.19E-05
89673,6.81E-05
76957,1.24E-05
60500,4.11E-05
91348,2.22E-05
114797,4.18E-05
58846,1.36E-05
123137,2.22E-05
81350,3.08E-05
98623,8.63E-06
102349,1.31E-05
74489,2.54E-05
67384,2.20E-05
93865,1.41E-05
72329,3.61E-05
62106,3.49E-05
113701,1.36E-05
68069,5.93E-05
122236,1.65E-05
61304,2.70E-05
113324,4.25E-05
83808,1.37E-05
67364,1.95E-05
77117,2.95E-05
73698,1.05E-05
102661,2.45E-05
149,4.26E-05
92814,1.84E-05
68003,5.66E-05
118966,2.85E-05
122594,4.88E-05
50507,2.69E-05
74236,2.25E-05
111726,2.05E-05
112957,0.000110906
106931,2.76E-05
92492,2.40E-05
1917,7.61E-06
103068,2.15E-05
75627,2.22E-05
109039,1.48E-05
121462,2.38E-05
108828,4.54E-05
59756,3.94E-05
92347,2.41E-05
89665,2.45E-05
98135,2.62E-05
104161,3.11E-05
54115,1.71E-05
55831,1.74E-05
117995,4.85E-05
73369,1.13E-05
116768,1.12E-05
69837,1.09E-05
82374,0.000103434
120577,0.000199436
5552,4.45E-05
63244,8.55E-06
2154,6.73E-05
47229,1.65E-05
9967,6.06E-05
101653,1.69E-05
103248,4.84E-05
3438,1.04E-05
74438,2.39E-05
92396,1.54E-05
8493,4.78E-05
82982,5.60E-05
73879,3.99E-05
48149,2.40E-05
74519,1.60E-05
87197,1.71E-05
59555,2.46E-05
89916,1.30E-05
3479,8.14E-06
9467,4.34E-05
118270,1.53E-05
70474,1.46E-05
56486,1.78E-05
52369,7.80E-05
57806,1.26E-05
50805,0.000248788
125916,1.29E-05
99747,7.51E-06
69618,2.88E-05
53226,2.28E-05
53238,3.07E-05
82688,1.28E-05
121911,2.39E-05
50425,3.31E-05
92104,2.52E-05
119929,3.40E-05
68847,3.25E-05
122441,2.09E-05
107386,4.14E-05
7447,3.44E-05
102075,0.000156708
108917,1.70E-05
64525,3.65E-05
100080,4.28E-05
68770,1.27E-05
39546,1.35E-05
76249,1.82E-05
104903,2.88E-05
94678,2.24E-05
97049,3.30E-05
109551,9.49E-05
107766,3.41E-05
55747,8.82E-06
65781,8.50E-05
90041,2.43E-05
60804,1.87E-05
62135,1.87E-05
60932,3.44E-05
2814,2.67E-05
60608,2.76E-05
47642,1.71E-05
11588,6.65E-05
70055,1.21E-05
47946,2.02E-05
108322,2.99E-05
87172,1.42E-05
47404,1.78E-05
111887,3.67E-05
63252,3.73E-05
64386,1.23E-05
124894,2.24E-05
63730,1.05E-05
111792,1.84E-05
109000,2.63E-05
119825,2.63E-05
6980,5.16E-06
114781,1.91E-05
120478,1.87E-05
60275,2.45E-05
119066,2.52E-05
84298,0.000187786
52441,6.01E-05
123625,1.81E-05
87124,9.30E-06
61999,1.01E-05
61923,6.67E-05
90237,1.40E-05
80624,1.60E-05
504,0.000145457
65997,3.04E-05
117005,1.03E-05
71636,3.44E-05
100951,1.22E-05
83574,0.000260274
11722,8.73E-05
52559,2.33E-05
56494,3.10E-05
89475,2.35E-05
125940,2.20E-05
45210,1.19E-05
112822,3.00E-05
71686,1.76E-05
1272,0.000188281
115405,1.34E-05
78716,2.42E-05
77704,3.19E-05
53537,1.83E-05
80941,8.17E-05
84608,1.56E-05
86916,4.10E-05
102425,7.12E-05
63204,2.00E-05
12114,9.87E-05
100135,1.74E-05
53651,1.04E-05
57946,2.97E-05
85265,7.15E-05
70443,1.88E-05
94825,1.95E-05
63900,4.19E-05
49582,0.000180314
81196,4.01E-05
7102,3.14E-05
56456,6.18E-05
73015,3.69E-05
120203,2.41E-05
92134,2.04E-05
8018,3.44E-05
125352,2.66E-05
125459,3.56E-05
122778,1.71E-05
102359,1.28E-05
54936,1.83E-05
96835,1.29E-05
76357,1.44E-05
100607,7.04E-05
5179,4.13E-05
121802,2.21E-05
99422,5.37E-05
12156,8.04E-05
56392,8.09E-05
92003,1.60E-05
56041,1.30E-05
98285,2.71E-05
91009,1.19E-05
88386,4.16E-05
122255,1.02E-05
